TITLE = "CFFC: 2D Structured Curvilinear Grid Block (Cell Locations)"
VARIABLES = "x" \ 
"y" 
ZONE T =  "Block Number = 0" \ 
I = 40 \ 
J = 30 \ 
F = POINT 
  6.09613807550500e+00 -3.96032958130154e+00
  6.12671683502134e+00 -3.96032958130154e+00
  6.16615755588892e+00 -3.96032958130154e+00
  6.21702426994172e+00 -3.96032958130154e+00
  6.28262005181542e+00 -3.96032958130154e+00
  6.36719817398095e+00 -3.96032958130154e+00
  6.47623235621739e+00 -3.96032958130154e+00
  6.61676182618448e+00 -3.96032958130154e+00
  6.79783053570909e+00 -3.96032958130154e+00
  7.03104395921647e+00 -3.96032958130154e+00
  7.33127119365333e+00 -3.96032958130154e+00
  7.71752404739036e+00 -3.96032958130154e+00
  8.21404741553600e+00 -3.96032958130154e+00
  8.85165464718435e+00 -3.96032958130154e+00
  9.66933470831047e+00 -3.96032958130154e+00
  1.07161397488421e+01 -3.96032958130154e+00
  1.20533246150249e+01 -3.96032958130154e+00
  1.37566431125088e+01 -3.96032958130154e+00
  1.59185954267671e+01 -3.96032958130154e+00
  1.86502516606242e+01 -3.96032958130154e+00
  2.20820368459592e+01 -3.96032958130154e+00
  2.63625587615615e+01 -3.96032958130154e+00
  3.16542365000880e+01 -3.96032958130154e+00
  3.81242612536035e+01 -3.96032958130154e+00
  4.59295083463157e+01 -3.96032958130154e+00
  5.51947328738336e+01 -3.96032958130154e+00
  6.59850260338742e+01 -3.96032958130154e+00
  7.82761354604328e+01 -3.96032958130154e+00
  9.19292969216995e+01 -3.96032958130154e+00
  1.06679292215414e+02 -3.96032958130154e+00
  1.22143674307077e+02 -3.96032958130154e+00
  6.00134926233143e+00 -3.93840991569043e+00
  6.00443926983476e+00 -3.93840991569043e+00
  6.00842581389497e+00 -3.93840991569043e+00
  6.01356897287974e+00 -3.93840991569043e+00
  6.02020424314541e+00 -3.93840991569043e+00
  6.02876438977926e+00 -3.93840991569043e+00
  6.03980761543390e+00 -3.93840991569043e+00
  6.05405386568135e+00 -3.93840991569043e+00
  6.07243160707057e+00 -3.93840991569043e+00
  6.09613807550500e+00 -3.93840991569043e+00
  6.12671683502134e+00 -3.93840991569043e+00
  6.16615755588892e+00 -3.93840991569043e+00
  6.21702426994172e+00 -3.93840991569043e+00
  6.28262005181542e+00 -3.93840991569043e+00
  6.36719817398095e+00 -3.93840991569043e+00
  6.47623235621739e+00 -3.93840991569043e+00
  6.61676182618448e+00 -3.93840991569043e+00
  6.79783053570909e+00 -3.93840991569043e+00
  7.03104395921647e+00 -3.93840991569043e+00
  7.33127119365333e+00 -3.93840991569043e+00
  7.71752404739036e+00 -3.93840991569043e+00
  8.21404741553600e+00 -3.93840991569043e+00
  8.85165464718435e+00 -3.93840991569043e+00
  9.66933470831047e+00 -3.93840991569043e+00
  1.07161397488421e+01 -3.93840991569043e+00
  1.20533246150249e+01 -3.93840991569043e+00
  1.37566431125088e+01 -3.93840991569043e+00
  1.59185954267671e+01 -3.93840991569043e+00
  1.86502516606242e+01 -3.93840991569043e+00
  2.20820368459592e+01 -3.93840991569043e+00
  2.63625587615615e+01 -3.93840991569043e+00
  3.16542365000880e+01 -3.93840991569043e+00
  3.81242612536035e+01 -3.93840991569043e+00
  4.59295083463157e+01 -3.93840991569043e+00
  5.51947328738336e+01 -3.93840991569043e+00
  6.59850260338741e+01 -3.93840991569043e+00
  7.82761354604328e+01 -3.93840991569043e+00
  9.19292969216995e+01 -3.93840991569043e+00
  1.06679292215414e+02 -3.93840991569043e+00
  1.22143674307077e+02 -3.93840991569043e+00
  6.00134926233143e+00 -3.90833235805633e+00
  6.00443926983476e+00 -3.90833235805633e+00
  6.00842581389497e+00 -3.90833235805633e+00
  6.01356897287974e+00 -3.90833235805633e+00
  6.02020424314541e+00 -3.90833235805633e+00
  6.02876438977926e+00 -3.90833235805633e+00
  6.03980761543390e+00 -3.90833235805633e+00
  6.05405386568135e+00 -3.90833235805633e+00
  6.07243160707057e+00 -3.90833235805633e+00
  6.09613807550500e+00 -3.90833235805633e+00
  6.12671683502134e+00 -3.90833235805633e+00
  6.16615755588892e+00 -3.90833235805633e+00
  6.21702426994172e+00 -3.90833235805633e+00
  6.28262005181542e+00 -3.90833235805633e+00
  6.36719817398095e+00 -3.90833235805633e+00
  6.47623235621739e+00 -3.90833235805633e+00
  6.61676182618448e+00 -3.90833235805633e+00
  6.79783053570909e+00 -3.90833235805633e+00
  7.03104395921647e+00 -3.90833235805633e+00
  7.33127119365333e+00 -3.90833235805633e+00
  7.71752404739036e+00 -3.90833235805633e+00
  8.21404741553600e+00 -3.90833235805633e+00
  8.85165464718435e+00 -3.90833235805633e+00
  9.66933470831047e+00 -3.90833235805633e+00
  1.07161397488421e+01 -3.90833235805633e+00
  1.20533246150249e+01 -3.90833235805633e+00
  1.37566431125088e+01 -3.90833235805633e+00
  1.59185954267671e+01 -3.90833235805633e+00
  1.86502516606242e+01 -3.90833235805633e+00
  2.20820368459592e+01 -3.90833235805633e+00
  2.63625587615615e+01 -3.90833235805633e+00
  3.16542365000880e+01 -3.90833235805633e+00
  3.81242612536035e+01 -3.90833235805633e+00
  4.59295083463157e+01 -3.90833235805633e+00
  5.51947328738336e+01 -3.90833235805633e+00
  6.59850260338742e+01 -3.90833235805633e+00
  7.82761354604328e+01 -3.90833235805633e+00
  9.19292969216995e+01 -3.90833235805633e+00
  1.06679292215414e+02 -3.90833235805633e+00
  1.22143674307077e+02 -3.90833235805633e+00
  6.00134926233143e+00 -3.86706396511701e+00
  6.00443926983476e+00 -3.86706396511701e+00
  6.00842581389497e+00 -3.86706396511701e+00
  6.01356897287974e+00 -3.86706396511701e+00
  6.02020424314541e+00 -3.86706396511701e+00
  6.02876438977926e+00 -3.86706396511701e+00
  6.03980761543390e+00 -3.86706396511701e+00
  6.05405386568135e+00 -3.86706396511701e+00
  6.07243160707057e+00 -3.86706396511701e+00
  6.09613807550500e+00 -3.86706396511701e+00
  6.12671683502134e+00 -3.86706396511701e+00
  6.16615755588892e+00 -3.86706396511701e+00
  6.21702426994172e+00 -3.86706396511701e+00
  6.28262005181542e+00 -3.86706396511701e+00
  6.36719817398095e+00 -3.86706396511701e+00
  6.47623235621739e+00 -3.86706396511701e+00
  6.61676182618448e+00 -3.86706396511701e+00
  6.79783053570909e+00 -3.86706396511701e+00
  7.03104395921647e+00 -3.86706396511701e+00
  7.33127119365333e+00 -3.86706396511701e+00
  7.71752404739036e+00 -3.86706396511701e+00
  8.21404741553600e+00 -3.86706396511701e+00
  8.85165464718435e+00 -3.86706396511701e+00
  9.66933470831047e+00 -3.86706396511701e+00
  1.07161397488421e+01 -3.86706396511701e+00
  1.20533246150249e+01 -3.86706396511701e+00
  1.37566431125088e+01 -3.86706396511701e+00
  1.59185954267671e+01 -3.86706396511701e+00
  1.86502516606242e+01 -3.86706396511701e+00
  2.20820368459592e+01 -3.86706396511701e+00
  2.63625587615615e+01 -3.86706396511701e+00
  3.16542365000880e+01 -3.86706396511701e+00
  3.81242612536035e+01 -3.86706396511701e+00
  4.59295083463157e+01 -3.86706396511701e+00
  5.51947328738336e+01 -3.86706396511701e+00
  6.59850260338742e+01 -3.86706396511701e+00
  7.82761354604328e+01 -3.86706396511701e+00
  9.19292969216995e+01 -3.86706396511701e+00
  1.06679292215414e+02 -3.86706396511701e+00
  1.22143674307077e+02 -3.86706396511701e+00
  6.00134926233143e+00 -3.81044702774290e+00
  6.00443926983476e+00 -3.81044702774290e+00
  6.00842581389497e+00 -3.81044702774290e+00
  6.01356897287974e+00 -3.81044702774290e+00
  6.02020424314541e+00 -3.81044702774290e+00
  6.02876438977926e+00 -3.81044702774290e+00
  6.03980761543390e+00 -3.81044702774290e+00
  6.05405386568135e+00 -3.81044702774290e+00
  6.07243160707057e+00 -3.81044702774290e+00
  6.09613807550500e+00 -3.81044702774290e+00
  6.12671683502134e+00 -3.81044702774290e+00
  6.16615755588892e+00 -3.81044702774290e+00
  6.21702426994172e+00 -3.81044702774290e+00
  6.28262005181542e+00 -3.81044702774290e+00
  6.36719817398095e+00 -3.81044702774290e+00
  6.47623235621739e+00 -3.81044702774290e+00
  6.61676182618448e+00 -3.81044702774290e+00
  6.79783053570909e+00 -3.81044702774290e+00
  7.03104395921647e+00 -3.81044702774290e+00
  7.33127119365333e+00 -3.81044702774290e+00
  7.71752404739036e+00 -3.81044702774290e+00
  8.21404741553600e+00 -3.81044702774290e+00
  8.85165464718435e+00 -3.81044702774290e+00
  9.66933470831047e+00 -3.81044702774290e+00
  1.07161397488421e+01 -3.81044702774290e+00
  1.20533246150249e+01 -3.81044702774290e+00
  1.37566431125088e+01 -3.81044702774290e+00
  1.59185954267671e+01 -3.81044702774290e+00
  1.86502516606242e+01 -3.81044702774290e+00
  2.20820368459592e+01 -3.81044702774290e+00
  2.63625587615615e+01 -3.81044702774290e+00
  3.16542365000880e+01 -3.81044702774290e+00
  3.81242612536035e+01 -3.81044702774290e+00
  4.59295083463157e+01 -3.81044702774290e+00
  5.51947328738336e+01 -3.81044702774290e+00
  6.59850260338742e+01 -3.81044702774290e+00
  7.82761354604328e+01 -3.81044702774290e+00
  9.19292969216995e+01 -3.81044702774290e+00
  1.06679292215414e+02 -3.81044702774290e+00
  1.22143674307077e+02 -3.81044702774290e+00
  6.00134926233143e+00 -3.73278444206109e+00
  6.00443926983476e+00 -3.73278444206109e+00
  6.00842581389497e+00 -3.73278444206109e+00
  6.01356897287974e+00 -3.73278444206109e+00
  6.02020424314541e+00 -3.73278444206109e+00
  6.02876438977926e+00 -3.73278444206109e+00
  6.03980761543390e+00 -3.73278444206109e+00
  6.05405386568135e+00 -3.73278444206109e+00
  6.07243160707057e+00 -3.73278444206109e+00
  6.09613807550500e+00 -3.73278444206109e+00
  6.12671683502134e+00 -3.73278444206109e+00
  6.16615755588892e+00 -3.73278444206109e+00
  6.21702426994172e+00 -3.73278444206109e+00
  6.28262005181542e+00 -3.73278444206109e+00
  6.36719817398095e+00 -3.73278444206109e+00
  6.47623235621739e+00 -3.73278444206109e+00
  6.61676182618448e+00 -3.73278444206109e+00
  6.79783053570909e+00 -3.73278444206109e+00
  7.03104395921647e+00 -3.73278444206109e+00
  7.33127119365333e+00 -3.73278444206109e+00
  7.71752404739036e+00 -3.73278444206109e+00
  8.21404741553600e+00 -3.73278444206109e+00
  8.85165464718435e+00 -3.73278444206109e+00
  9.66933470831047e+00 -3.73278444206109e+00
  1.07161397488421e+01 -3.73278444206109e+00
  1.20533246150249e+01 -3.73278444206109e+00
  1.37566431125088e+01 -3.73278444206109e+00
  1.59185954267671e+01 -3.73278444206109e+00
  1.86502516606242e+01 -3.73278444206109e+00
  2.20820368459592e+01 -3.73278444206109e+00
  2.63625587615615e+01 -3.73278444206109e+00
  3.16542365000880e+01 -3.73278444206109e+00
  3.81242612536035e+01 -3.73278444206109e+00
  4.59295083463157e+01 -3.73278444206109e+00
  5.51947328738336e+01 -3.73278444206109e+00
  6.59850260338742e+01 -3.73278444206109e+00
  7.82761354604328e+01 -3.73278444206109e+00
  9.19292969216995e+01 -3.73278444206109e+00
  1.06679292215414e+02 -3.73278444206109e+00
  1.22143674307077e+02 -3.73278444206109e+00
  6.00134926233143e+00 -3.62627442972539e+00
  6.00443926983476e+00 -3.62627442972539e+00
  6.00842581389497e+00 -3.62627442972539e+00
  6.01356897287974e+00 -3.62627442972539e+00
  6.02020424314541e+00 -3.62627442972539e+00
  6.02876438977926e+00 -3.62627442972539e+00
  6.03980761543390e+00 -3.62627442972539e+00
  6.05405386568135e+00 -3.62627442972539e+00
  6.07243160707057e+00 -3.62627442972539e+00
  6.09613807550500e+00 -3.62627442972539e+00
  6.12671683502134e+00 -3.62627442972539e+00
  6.16615755588892e+00 -3.62627442972539e+00
  6.21702426994172e+00 -3.62627442972539e+00
  6.28262005181542e+00 -3.62627442972539e+00
  6.36719817398095e+00 -3.62627442972539e+00
  6.47623235621739e+00 -3.62627442972539e+00
  6.61676182618448e+00 -3.62627442972539e+00
  6.79783053570909e+00 -3.62627442972539e+00
  7.03104395921647e+00 -3.62627442972539e+00
  7.33127119365333e+00 -3.62627442972539e+00
  7.71752404739036e+00 -3.62627442972539e+00
  8.21404741553600e+00 -3.62627442972539e+00
  8.85165464718435e+00 -3.62627442972539e+00
  9.66933470831047e+00 -3.62627442972539e+00
  1.07161397488421e+01 -3.62627442972539e+00
  1.20533246150249e+01 -3.62627442972539e+00
  1.37566431125088e+01 -3.62627442972539e+00
  1.59185954267671e+01 -3.62627442972539e+00
  1.86502516606242e+01 -3.62627442972539e+00
  2.20820368459592e+01 -3.62627442972539e+00
  2.63625587615615e+01 -3.62627442972539e+00
  3.16542365000880e+01 -3.62627442972539e+00
  3.81242612536035e+01 -3.62627442972539e+00
  4.59295083463157e+01 -3.62627442972539e+00
  5.51947328738336e+01 -3.62627442972539e+00
  6.59850260338742e+01 -3.62627442972539e+00
  7.82761354604328e+01 -3.62627442972539e+00
  9.19292969216995e+01 -3.62627442972539e+00
  1.06679292215414e+02 -3.62627442972539e+00
  1.22143674307077e+02 -3.62627442972539e+00
  6.00134926233143e+00 -3.48024180912098e+00
  6.00443926983476e+00 -3.48024180912098e+00
  6.00842581389497e+00 -3.48024180912098e+00
  6.01356897287974e+00 -3.48024180912098e+00
  6.02020424314541e+00 -3.48024180912098e+00
  6.02876438977926e+00 -3.48024180912098e+00
  6.03980761543390e+00 -3.48024180912098e+00
  6.05405386568135e+00 -3.48024180912098e+00
  6.07243160707057e+00 -3.48024180912098e+00
  6.09613807550500e+00 -3.48024180912098e+00
  6.12671683502134e+00 -3.48024180912098e+00
  6.16615755588892e+00 -3.48024180912098e+00
  6.21702426994172e+00 -3.48024180912098e+00
  6.28262005181542e+00 -3.48024180912098e+00
  6.36719817398095e+00 -3.48024180912098e+00
  6.47623235621739e+00 -3.48024180912098e+00
  6.61676182618448e+00 -3.48024180912098e+00
  6.79783053570909e+00 -3.48024180912098e+00
  7.03104395921647e+00 -3.48024180912098e+00
  7.33127119365333e+00 -3.48024180912098e+00
  7.71752404739036e+00 -3.48024180912098e+00
  8.21404741553600e+00 -3.48024180912098e+00
  8.85165464718435e+00 -3.48024180912098e+00
  9.66933470831047e+00 -3.48024180912098e+00
  1.07161397488421e+01 -3.48024180912098e+00
  1.20533246150249e+01 -3.48024180912098e+00
  1.37566431125088e+01 -3.48024180912098e+00
  1.59185954267671e+01 -3.48024180912098e+00
  1.86502516606242e+01 -3.48024180912098e+00
  2.20820368459592e+01 -3.48024180912098e+00
  2.63625587615615e+01 -3.48024180912098e+00
  3.16542365000880e+01 -3.48024180912098e+00
  3.81242612536035e+01 -3.48024180912098e+00
  4.59295083463157e+01 -3.48024180912098e+00
  5.51947328738336e+01 -3.48024180912098e+00
  6.59850260338742e+01 -3.48024180912098e+00
  7.82761354604328e+01 -3.48024180912098e+00
  9.19292969216995e+01 -3.48024180912098e+00
  1.06679292215414e+02 -3.48024180912098e+00
  1.22143674307077e+02 -3.48024180912098e+00
  6.00134926233143e+00 -3.28009623718393e+00
  6.00443926983476e+00 -3.28009623718393e+00
  6.00842581389497e+00 -3.28009623718393e+00
  6.01356897287974e+00 -3.28009623718393e+00
  6.02020424314541e+00 -3.28009623718393e+00
  6.02876438977926e+00 -3.28009623718393e+00
  6.03980761543390e+00 -3.28009623718393e+00
  6.05405386568135e+00 -3.28009623718393e+00
  6.07243160707057e+00 -3.28009623718393e+00
  6.09613807550500e+00 -3.28009623718393e+00
  6.12671683502134e+00 -3.28009623718393e+00
  6.16615755588892e+00 -3.28009623718393e+00
  6.21702426994172e+00 -3.28009623718393e+00
  6.28262005181542e+00 -3.28009623718393e+00
  6.36719817398095e+00 -3.28009623718393e+00
  6.47623235621739e+00 -3.28009623718393e+00
  6.61676182618448e+00 -3.28009623718393e+00
  6.79783053570909e+00 -3.28009623718393e+00
  7.03104395921647e+00 -3.28009623718393e+00
  7.33127119365333e+00 -3.28009623718393e+00
  7.71752404739036e+00 -3.28009623718393e+00
  8.21404741553600e+00 -3.28009623718393e+00
  8.85165464718435e+00 -3.28009623718393e+00
  9.66933470831047e+00 -3.28009623718393e+00
  1.07161397488421e+01 -3.28009623718393e+00
  1.20533246150249e+01 -3.28009623718393e+00
  1.37566431125088e+01 -3.28009623718393e+00
  1.59185954267671e+01 -3.28009623718393e+00
  1.86502516606242e+01 -3.28009623718393e+00
  2.20820368459592e+01 -3.28009623718393e+00
  2.63625587615615e+01 -3.28009623718393e+00
  3.16542365000880e+01 -3.28009623718393e+00
  3.81242612536035e+01 -3.28009623718393e+00
  4.59295083463157e+01 -3.28009623718393e+00
  5.51947328738336e+01 -3.28009623718393e+00
  6.59850260338742e+01 -3.28009623718393e+00
  7.82761354604328e+01 -3.28009623718393e+00
  9.19292969216995e+01 -3.28009623718393e+00
  1.06679292215414e+02 -3.28009623718393e+00
  1.22143674307077e+02 -3.28009623718393e+00
  6.00134926233143e+00 -3.00592728683480e+00
  6.00443926983476e+00 -3.00592728683480e+00
  6.00842581389497e+00 -3.00592728683480e+00
  6.01356897287974e+00 -3.00592728683480e+00
  6.02020424314541e+00 -3.00592728683480e+00
  6.02876438977926e+00 -3.00592728683480e+00
  6.03980761543390e+00 -3.00592728683480e+00
  6.05405386568135e+00 -3.00592728683480e+00
  6.07243160707057e+00 -3.00592728683480e+00
  6.09613807550500e+00 -3.00592728683480e+00
  6.12671683502134e+00 -3.00592728683480e+00
  6.16615755588892e+00 -3.00592728683480e+00
  6.21702426994172e+00 -3.00592728683480e+00
  6.28262005181542e+00 -3.00592728683480e+00
  6.36719817398095e+00 -3.00592728683480e+00
  6.47623235621739e+00 -3.00592728683480e+00
  6.61676182618448e+00 -3.00592728683480e+00
  6.79783053570909e+00 -3.00592728683480e+00
  7.03104395921647e+00 -3.00592728683480e+00
  7.33127119365333e+00 -3.00592728683480e+00
  7.71752404739036e+00 -3.00592728683480e+00
  8.21404741553600e+00 -3.00592728683480e+00
  8.85165464718435e+00 -3.00592728683480e+00
  9.66933470831047e+00 -3.00592728683480e+00
  1.07161397488421e+01 -3.00592728683480e+00
  1.20533246150249e+01 -3.00592728683480e+00
  1.37566431125088e+01 -3.00592728683480e+00
  1.59185954267671e+01 -3.00592728683480e+00
  1.86502516606242e+01 -3.00592728683480e+00
  2.20820368459592e+01 -3.00592728683480e+00
  2.63625587615615e+01 -3.00592728683480e+00
  3.16542365000880e+01 -3.00592728683480e+00
  3.81242612536035e+01 -3.00592728683480e+00
  4.59295083463157e+01 -3.00592728683480e+00
  5.51947328738336e+01 -3.00592728683480e+00
  6.59850260338742e+01 -3.00592728683480e+00
  7.82761354604328e+01 -3.00592728683480e+00
  9.19292969216995e+01 -3.00592728683480e+00
  1.06679292215414e+02 -3.00592728683480e+00
  1.22143674307077e+02 -3.00592728683480e+00
  6.00134926233143e+00 -2.63062257400765e+00
  6.00443926983476e+00 -2.63062257400765e+00
  6.00842581389497e+00 -2.63062257400765e+00
  6.01356897287974e+00 -2.63062257400765e+00
  6.02020424314541e+00 -2.63062257400765e+00
  6.02876438977926e+00 -2.63062257400765e+00
  6.03980761543390e+00 -2.63062257400765e+00
  6.05405386568135e+00 -2.63062257400765e+00
  6.07243160707057e+00 -2.63062257400765e+00
  6.09613807550500e+00 -2.63062257400765e+00
  6.12671683502134e+00 -2.63062257400765e+00
  6.16615755588892e+00 -2.63062257400765e+00
  6.21702426994172e+00 -2.63062257400765e+00
  6.28262005181542e+00 -2.63062257400765e+00
  6.36719817398095e+00 -2.63062257400765e+00
  6.47623235621739e+00 -2.63062257400765e+00
  6.61676182618448e+00 -2.63062257400765e+00
  6.79783053570909e+00 -2.63062257400765e+00
  7.03104395921647e+00 -2.63062257400765e+00
  7.33127119365333e+00 -2.63062257400765e+00
  7.71752404739036e+00 -2.63062257400765e+00
  8.21404741553600e+00 -2.63062257400765e+00
  8.85165464718435e+00 -2.63062257400765e+00
  9.66933470831047e+00 -2.63062257400765e+00
  1.07161397488421e+01 -2.63062257400765e+00
  1.20533246150249e+01 -2.63062257400765e+00
  1.37566431125088e+01 -2.63062257400765e+00
  1.59185954267671e+01 -2.63062257400765e+00
  1.86502516606242e+01 -2.63062257400765e+00
  2.20820368459592e+01 -2.63062257400765e+00
  2.63625587615615e+01 -2.63062257400765e+00
  3.16542365000880e+01 -2.63062257400765e+00
  3.81242612536035e+01 -2.63062257400765e+00
  4.59295083463157e+01 -2.63062257400765e+00
  5.51947328738336e+01 -2.63062257400765e+00
  6.59850260338742e+01 -2.63062257400765e+00
  7.82761354604328e+01 -2.63062257400765e+00
  9.19292969216995e+01 -2.63062257400765e+00
  1.06679292215414e+02 -2.63062257400765e+00
  1.22143674307077e+02 -2.63062257400765e+00
  6.00134926233143e+00 -2.11737100142722e+00
  6.00443926983476e+00 -2.11737100142722e+00
  6.00842581389497e+00 -2.11737100142722e+00
  6.01356897287974e+00 -2.11737100142722e+00
  6.02020424314541e+00 -2.11737100142722e+00
  6.02876438977926e+00 -2.11737100142722e+00
  6.03980761543390e+00 -2.11737100142722e+00
  6.05405386568135e+00 -2.11737100142722e+00
  6.07243160707057e+00 -2.11737100142722e+00
  6.09613807550500e+00 -2.11737100142722e+00
  6.12671683502134e+00 -2.11737100142722e+00
  6.16615755588892e+00 -2.11737100142722e+00
  6.21702426994172e+00 -2.11737100142722e+00
  6.28262005181542e+00 -2.11737100142722e+00
